number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
830,  3.22414 -0.813224         2,-3.52834  1.32135  8.51057,-1.61634 0.999514        0,1.75    0    0,-1.25679 0.864865  1.44033,      0       0 2.08775,0.0656696  0.191719  0.012858  0.979166
831,  3.03404 -0.511864         2,-4.04329  1.79045   6.8113,-1.93706  1.68944        0,1.75    0    0,failed,failed,failed
832,  4.4529 0.642673        2,-4.10415  0.92297  8.52559,-1.10432  1.89242        0,1.75    0    0,failed,failed,failed
833, 3.48906 0.588516        2,-4.79595  1.29647  7.18844,-2.44648  2.19305        0,1.75    0    0,-1.91103  2.04831  1.43395,      0       0 3.00495, 0.113089  0.248676 0.0292482  0.961517
834,  3.15748 -0.197715         2,-4.21106  1.04849  7.27591,-2.18414  1.13226        0,1.75    0    0,failed,failed,failed
835, 4.01175 0.785513        2,-6.59347  1.39342  7.43497,-3.83762  2.44434        0,1.75    0    0,failed,failed,failed
836, 3.12124 0.214985        2,-3.38579  1.15641  8.21691,-1.48619  1.78864        0,1.75    0    0,failed,failed,failed
837, 4.08787 0.745245        2,-3.48784  0.59804  7.87665,-0.581913   1.54594         0,1.75    0    0,failed,failed,failed
838,  3.81062 0.0899651         2,-4.30741  1.43344  8.60165,-1.99084   2.0206        0,1.75    0    0,failed,failed,failed
839, 3.76108 0.316265        2,-6.74629  1.16956  6.56529,-3.85621  1.63682        0,1.75    0    0,-3.05328  1.49762  1.47661,      0       0 2.79345,0.0992529  0.338057 0.0358785  0.935189
840,  3.74587 -0.765973         2,-3.80632  1.55631  6.71694,-0.951451   1.15464         0,1.75    0    0,failed,failed,failed
841,  3.11541 -0.105113         2, -5.7555 0.796617  8.37726, -4.2707 0.917196        0,1.75    0    0,-3.72695 0.841936  1.43055,      0       0 3.09483,0.0509861  0.318744 0.0171735  0.946313
842, 4.34705 0.350645        2,-6.64796  1.07501  6.78946,-3.28065  1.58409        0,1.75    0    0,-2.53525  1.46355  1.44816,      0       0 2.52066,0.0880691  0.309399 0.0287915  0.946408
843, 3.57755 -0.40561        2,-6.68026  1.73079  6.54937,-3.93713  1.54137        0,1.75    0    0,-3.16236  1.34063  1.45848,      0       0 4.02758,0.0941927  0.304597  0.030286  0.947329
844,  3.21056 -0.839281         2,-4.85024  1.95782  7.57651,-2.88101   1.6196        0,1.75    0    0,-2.34389  1.40279  1.47977,      0       0 3.05794, 0.106729  0.260017 0.0289302  0.959251
845,  3.37641 -0.568565         2,-3.09379    1.523  7.42387,-0.676808   1.42674         0,1.75    0    0,failed,failed,failed
846,  3.85795 -0.557048         2,-5.18221  1.72467  7.99968,-2.74074  1.63903        0,1.75    0    0,failed,failed,failed
847, 3.52653 0.151772        2,-6.20526 0.742321  8.23963,-4.2773 1.08533       0,1.75    0    0,failed,failed,failed
848,  3.8063 0.724853        2,-5.22815 0.479483  6.80705,-2.47093  1.30055        0,1.75    0    0,failed,failed,failed
849, 3.77231 0.805487        2,-5.60371  1.26276  7.29271,-3.05006  2.34286        0,1.75    0    0,failed,failed,failed
850,   3.7456 -0.214339         2,-6.84541  1.23525  6.62622,-3.99699   1.1828        0,1.75    0    0,failed,failed,failed
851,  3.17508 -0.539014         2,-5.18683  1.63209  7.06929,-3.11389  1.43988        0,1.75    0    0,failed,failed,failed
